HGNC ID	Approved symbol	Approved name	RefSeq IDs	Gene group ID
HGNC:49006	TRIM52-AS1	TRIM52 antisense RNA 1 (head to head)		1987
HGNC:19025	TRIM53AP	tripartite motif containing 53A, pseudogene	NR_028346	59
HGNC:37144	TRIM53BP	tripartite motif containing 53B, pseudogene	NG_012754	59
HGNC:43979	TRIM53CP	tripartite motif containing 53C, pseudogene		59
HGNC:16008	TRIM54	tripartite motif containing 54	NM_187841	59|58
HGNC:14215	TRIM55	tripartite motif containing 55	NM_184085	58|59
HGNC:19028	TRIM56	tripartite motif containing 56	NM_030961	58|59
HGNC:19029	TRIM57	symbol withdrawn, see [HGNC:30834](/data/gene-symbol-report/#!/hgnc_id/HGNC:30834)		
HGNC:24150	TRIM58	tripartite motif containing 58	NM_015431	59|58
HGNC:30834	TRIM59	tripartite motif containing 59	NM_173084	58|59
HGNC:21162	TRIM60	tripartite motif containing 60	NM_152620	59|58
HGNC:38403	TRIM60P1Y	tripartite motif containing 60 pseudogene 1, Y-linked		
HGNC:38405	TRIM60P2Y	tripartite motif containing 60 pseudogene 2, Y-linked		
HGNC:38409	TRIM60P3Y	tripartite motif containing 60 pseudogene 3, Y-linked		
HGNC:38425	TRIM60P4Y	tripartite motif containing 60 pseudogene 4, Y-linked		
HGNC:38430	TRIM60P5Y	tripartite motif containing 60 pseudogene 5, Y-linked		
HGNC:38432	TRIM60P6Y	tripartite motif containing 60 pseudogene 6, Y-linked		
HGNC:38433	TRIM60P7Y	tripartite motif containing 60 pseudogene 7, Y-linked		
HGNC:38458	TRIM60P8Y	tripartite motif containing 60 pseudogene 8, Y-linked		
HGNC:38459	TRIM60P9Y	tripartite motif containing 60 pseudogene 9, Y-linked		
HGNC:38462	TRIM60P10Y	tripartite motif containing 60 pseudogene 10, Y-linked		
HGNC:38463	TRIM60P11Y	tripartite motif containing 60 pseudogene 11, Y-linked		
HGNC:38465	TRIM60P12Y	tripartite motif containing 60 pseudogene 12, Y-linked		
HGNC:38485	TRIM60P13	tripartite motif containing 60 pseudogene 13		
HGNC:38486	TRIM60P14	tripartite motif containing 60 pseudogene 14		
HGNC:38487	TRIM60P15	tripartite motif containing 60 pseudogene 15		
HGNC:38488	TRIM60P16	tripartite motif containing 60 pseudogene 16		
HGNC:38489	TRIM60P17	tripartite motif containing 60 pseudogene 17		
HGNC:38490	TRIM60P18	tripartite motif containing 60 pseudogene 18		
HGNC:42010	TRIM60P19	tripartite motif containing 60 pseudogene 19		
HGNC:24339	TRIM61	tripartite motif containing 61	NM_001012414	59|58
HGNC:25574	TRIM62	tripartite motif containing 62	NM_018207	58|59
HGNC:16007	TRIM63	tripartite motif containing 63	NM_032588	58|59
HGNC:14663	TRIM64	tripartite motif containing 64	NM_001136486	58|59
HGNC:37147	TRIM64B	tripartite motif containing 64B		58|59
HGNC:37148	TRIM64C	tripartite motif containing 64C		59|58
HGNC:43974	TRIM64DP	tripartite motif containing 64D, pseudogene		59
HGNC:43975	TRIM64EP	tripartite motif containing 64E, pseudogene		59
HGNC:43976	TRIM64FP	tripartite motif containing 64F, pseudogene		59
HGNC:27316	TRIM65	tripartite motif containing 65	NM_173547	59|58
HGNC:29005	TRIM66	tripartite motif containing 66	NM_014818	1232|88|59
HGNC:31859	TRIM67	tripartite motif containing 67	NM_001004342	58|59|555
HGNC:41282	TRIM67-AS1	TRIM67 antisense RNA 1	NR_166514	1987
HGNC:21161	TRIM68	tripartite motif containing 68	NM_018073	58|59
HGNC:17857	TRIM69	tripartite motif containing 69		58|59
HGNC:32669	TRIM71	tripartite motif containing 71	NM_001039111	58|59
HGNC:32671	TRIM72	tripartite motif containing 72	NM_001008274	59|58
HGNC:18162	TRIM73	tripartite motif containing 73		58|59
HGNC:17453	TRIM74	tripartite motif containing 74	NM_198853	58|59
HGNC:32686	TRIM75	tripartite motif containing 75	NM_001396070	58|59
HGNC:34228	TRIM77	tripartite motif containing 77	NM_001146162	58|59
HGNC:43980	TRIM77BP	tripartite motif containing 77B, pseudogene		
HGNC:17232	TRIM78P	tripartite motif containing 78, pseudogene		
HGNC:51490	TRIM80P	tripartite motif containing 80, pseudogene		
HGNC:26698	TRIML1	tripartite motif family like 1	NM_178556	58
HGNC:26378	TRIML2	tripartite motif family like 2	NM_173553	
HGNC:12303	TRIO	trio Rho guanine nucleotide exchange factor	NM_007118	722|593
HGNC:17009	TRIOBP	TRIO and F-actin binding protein		682
HGNC:12308	TRIP2	symbol withdrawn, see [HGNC:9234](/data/gene-symbol-report/#!/hgnc_id/HGNC:9234)		
HGNC:12310	TRIP4	thyroid hormone receptor interactor 4	NM_016213	26|1916
HGNC:12311	TRIP6	thyroid hormone receptor interactor 6	NM_003302	1691|1402
HGNC:12304	TRIP10	thyroid hormone receptor interactor 10		870|1288
HGNC:12305	TRIP11	thyroid hormone receptor interactor 11		1084
HGNC:12306	TRIP12	thyroid hormone receptor interactor 12	NM_004238	1492|1959
HGNC:12307	TRIP13	thyroid hormone receptor interactor 13	NM_004237	413
HGNC:27828	TRIQK	triple QxxK/R motif containing	NM_001171795	
HGNC:28424	TRIR	telomerase RNA component interacting RNase	NM_024038	
HGNC:20286	TRIT1	tRNA isopentenyltransferase 1	NM_017646	
HGNC:34668	TRK-CTT1-1	tRNA-Lys (anticodon CTT) 1-1		842
HGNC:34572	TRK-CTT1-2	tRNA-Lys (anticodon CTT) 1-2		842
HGNC:34761	TRK-CTT2-1	tRNA-Lys (anticodon CTT) 2-1		842
HGNC:34967	TRK-CTT2-2	tRNA-Lys (anticodon CTT) 2-2		842
HGNC:33199	TRK-CTT2-3	tRNA-Lys (anticodon CTT) 2-3		842
HGNC:34671	TRK-CTT2-4	tRNA-Lys (anticodon CTT) 2-4		842
HGNC:34848	TRK-CTT2-5	tRNA-Lys (anticodon CTT) 2-5		842
HGNC:34681	TRK-CTT3-1	tRNA-Lys (anticodon CTT) 3-1		842
HGNC:34621	TRK-CTT4-1	tRNA-Lys (anticodon CTT) 4-1		842
HGNC:34772	TRK-CTT5-1	tRNA-Lys (anticodon CTT) 5-1		842
HGNC:34552	TRK-CTT6-1	tRNA-Lys (CTT) 6-1		1877
HGNC:35098	TRK-CTT7-1	tRNA-Lys (anticodon CTT) 7-1		842
HGNC:34807	TRK-CTT8-1	tRNA-Lys (anticodon CTT) 8-1		842
HGNC:34742	TRK-CTT9-1	tRNA-Lys (anticodon CTT) 9-1		842
HGNC:34935	TRK-CTT10-1	tRNA-Lys (anticodon CTT) 10-1		842
HGNC:34878	TRK-CTT11-1	tRNA-Lys (anticodon CTT) 11-1		842
HGNC:35036	TRK-CTT12-1	tRNA-Lys (anticodon CTT) 12-1	NG_008522	1681
HGNC:35009	TRK-CTT13-1	tRNA-Lys (anticodon CTT) 13-1	NG_008599	1681
HGNC:35039	TRK-CTT14-1	tRNA-Lys (anticodon CTT) 14-1	NG_008525	1681
HGNC:34556	TRK-CTT15-1	tRNA-Lys (anticodon CTT) 15-1		1681
HGNC:35113	TRK-CTT16-1	tRNA-Lys (anticodon CTT) 16-1	NG_008594	1681
HGNC:34687	TRK-TTT1-1	tRNA-Lys (anticodon TTT) 1-1		842
HGNC:34860	TRK-TTT2-1	tRNA-Lys (anticodon TTT) 2-1		842
HGNC:34684	TRK-TTT3-1	tRNA-Lys (anticodon TTT) 3-1		842
HGNC:34994	TRK-TTT3-2	tRNA-Lys (anticodon TTT) 3-2		842
HGNC:34797	TRK-TTT3-3	tRNA-Lys (anticodon TTT) 3-3		842
HGNC:33256	TRK-TTT3-4	tRNA-Lys (anticodon TTT) 3-4		842
HGNC:12314	TRK-TTT3-5	tRNA-Lys (anticodon TTT) 3-5		842
HGNC:34612	TRK-TTT4-1	tRNA-Lys (anticodon TTT) 4-1		842
HGNC:34801	TRK-TTT5-1	tRNA-Lys (anticodon TTT) 5-1		842
HGNC:34745	TRK-TTT6-1	tRNA-Lys (anticodon TTT) 6-1		842
HGNC:34900	TRK-TTT7-1	tRNA-Lys (anticodon TTT) 7-1		842
HGNC:34659	TRK-TTT8-1	tRNA-Lys (TTT) 8-1		1877
HGNC:34958	TRK-TTT9-1	tRNA-Lys (TTT) 9-1		1877
HGNC:35053	TRK-TTT10-1	tRNA-Lys (anticodon TTT) 10-1	NG_008538	1681
HGNC:34665	TRK-TTT11-1	tRNA-Lys (anticodon TTT) 11-1		842
HGNC:34610	TRK-TTT12-1	tRNA-Lys (anticodon TTT) 12-1		1681
HGNC:35116	TRK-TTT13-1	tRNA-Lys (anticodon TTT) 13-1	NG_008597	1681
HGNC:35089	TRK-TTT14-1	tRNA-Lys (TTT) 14-1		1877
HGNC:35079	TRK-TTT15-1	tRNA-Lys (anticodon TTT) 15-1	NG_008562	1681
HGNC:34960	TRK-TTT16-1	tRNA-Lys (TTT) 16-1		
HGNC:35094	TRK-TTT17-1	tRNA-Lys (TTT) 17-1		
HGNC:34930	TRL-AAG1-1	tRNA-Leu (anticodon AAG) 1-1		842
HGNC:34836	TRL-AAG1-2	tRNA-Leu (anticodon AAG) 1-2		842
HGNC:34561	TRL-AAG1-3	tRNA-Leu (anticodon AAG) 1-3		842
HGNC:34895	TRL-AAG2-1	tRNA-Leu (anticodon AAG) 2-1		842
HGNC:34765	TRL-AAG2-2	tRNA-Leu (anticodon AAG) 2-2		842
HGNC:12315	TRL-AAG2-3	tRNA-Leu (anticodon AAG) 2-3		842
HGNC:34857	TRL-AAG2-4	tRNA-Leu (anticodon AAG) 2-4		842
HGNC:34731	TRL-AAG3-1	tRNA-Leu (anticodon AAG) 3-1		842
HGNC:34680	TRL-AAG4-1	tRNA-Leu (anticodon AAG) 4-1		842
HGNC:34602	TRL-AAG5-1	tRNA-Leu (AAG) 5-1		1877
HGNC:34998	TRL-AAG6-1	tRNA-Leu (anticodon AAG) 6-1		1681
HGNC:35068	TRL-AAG7-1	tRNA-Leu (anticodon AAG) 7-1	NG_008551	1681
HGNC:34917	TRL-AAG8-1	tRNA-Leu (AAG) 8-1		1877
HGNC:38583	TRL-CAA1-1	tRNA-Leu (anticodon CAA) 1-1		842
HGNC:34800	TRL-CAA1-2	tRNA-Leu (anticodon CAA) 1-2		842
HGNC:34867	TRL-CAA2-1	tRNA-Leu (anticodon CAA) 2-1		842
HGNC:34597	TRL-CAA3-1	tRNA-Leu (anticodon CAA) 3-1		842
HGNC:34762	TRL-CAA4-1	tRNA-Leu (anticodon CAA) 4-1		842
HGNC:34938	TRL-CAA5-1	tRNA-Leu (CAA) 5-1		1877
HGNC:34560	TRL-CAA6-1	tRNA-Leu (anticodon CAA) 6-1		842
HGNC:35074	TRL-CAA7-1	tRNA-Leu (CAA) 7-1		
HGNC:34962	TRL-CAG1-1	tRNA-Leu (anticodon CAG) 1-1		842
HGNC:34568	TRL-CAG1-2	tRNA-Leu (anticodon CAG) 1-2		842
HGNC:34883	TRL-CAG1-3	tRNA-Leu (anticodon CAG) 1-3		842
HGNC:34932	TRL-CAG1-4	tRNA-Leu (anticodon CAG) 1-4		842
HGNC:34701	TRL-CAG1-5	tRNA-Leu (anticodon CAG) 1-5		842
HGNC:34577	TRL-CAG1-6	tRNA-Leu (anticodon CAG) 1-6		842
HGNC:34854	TRL-CAG1-7	tRNA-Leu (anticodon CAG) 1-7		842
HGNC:34692	TRL-CAG2-1	tRNA-Leu (anticodon CAG) 2-1		842
HGNC:34649	TRL-CAG2-2	tRNA-Leu (anticodon CAG) 2-2		842
HGNC:34767	TRL-CAG3-1	tRNA-Leu (CAG) 3-1		
HGNC:34880	TRL-TAA1-1	tRNA-Leu (anticodon TAA) 1-1		842
HGNC:34726	TRL-TAA2-1	tRNA-Leu (anticodon TAA) 2-1		842
HGNC:34803	TRL-TAA3-1	tRNA-Leu (anticodon TAA) 3-1		842
HGNC:34626	TRL-TAA4-1	tRNA-Leu (anticodon TAA) 4-1		842
HGNC:34737	TRL-TAA5-1	tRNA-Leu (anticodon TAA) 5-1		1681
HGNC:12316	TRL-TAG1-1	tRNA-Leu (anticodon TAG) 1-1		842
HGNC:34713	TRL-TAG2-1	tRNA-Leu (anticodon TAG) 2-1		842
HGNC:34591	TRL-TAG3-1	tRNA-Leu (anticodon TAG) 3-1		842
HGNC:35011	TRL-TAG4-1	tRNA-Leu (anticodon TAG) 4-1	NG_008497	1681
HGNC:34764	TRM-CAT1-1	tRNA-Met (anticodon CAT) 1-1		842
HGNC:34697	TRM-CAT2-1	tRNA-Met (anticodon CAT) 2-1		842
HGNC:34779	TRM-CAT3-1	tRNA-Met (anticodon CAT) 3-1		842
HGNC:34673	TRM-CAT3-2	tRNA-Met (anticodon CAT) 3-2		842
HGNC:34661	TRM-CAT4-1	tRNA-Met (anticodon CAT) 4-1		842
HGNC:34922	TRM-CAT4-2	tRNA-Met (anticodon CAT) 4-2		842
HGNC:34959	TRM-CAT4-3	tRNA-Met (anticodon CAT) 4-3		842
HGNC:34869	TRM-CAT5-1	tRNA-Met (anticodon CAT) 5-1		842
HGNC:54713	TRM-CAT5-2	tRNA-Met (anticodon CAT) 5-2		842
HGNC:34789	TRM-CAT6-1	tRNA-Met (anticodon CAT) 6-1		842
HGNC:34645	TRM-CAT7-1	tRNA-Met (anticodon CAT) 7-1		842
HGNC:12319	TRM2	symbol withdrawn, see [HGNC:12318](/data/gene-symbol-report/#!/hgnc_id/HGNC:12318)		
HGNC:12320	TRMA	symbol withdrawn, see [HGNC:10938](/data/gene-symbol-report/#!/hgnc_id/HGNC:10938)		
HGNC:12321	TRMEP1	tRNA methionine elongator pseudogene 1		
HGNC:30967	TRMO	tRNA methyltransferase O	NM_016481	1398
HGNC:25980	TRMT1	tRNA methyltransferase 1	NM_017722	2059
HGNC:16782	TRMT1L	tRNA methyltransferase 1 like	NM_030934	2059
HGNC:55145	TRMT1P1	TRMT1 pseudogene 1	NG_022710	
HGNC:24974	TRMT2A	tRNA methyltransferase 2 homolog A	NM_022727	1691|2059
HGNC:25748	TRMT2B	tRNA methyltransferase 2 homolog B	NM_024917	2059
HGNC:41116	TRMT2B-AS1	TRMT2B antisense RNA 1		1987
HGNC:23141	TRMT5	tRNA methyltransferase 5	NM_020810	2059
HGNC:20900	TRMT6	tRNA methyltransferase 6 non-catalytic subunit		
HGNC:26725	TRMT9B	tRNA methyltransferase 9B (putative)	NM_001099677	2059
HGNC:28403	TRMT10A	tRNA methyltransferase 10A	NM_152292	1294
HGNC:26454	TRMT10B	tRNA methyltransferase 10B	NM_144964	1294
HGNC:52409	TRMT10BP1	tRNA methyltransferase 10B pseudogene 1		
HGNC:26022	TRMT10C	tRNA methyltransferase 10C, mitochondrial RNase P subunit	NM_017819	1534|1294
HGNC:21080	TRMT11	tRNA methyltransferase 11 homolog	NM_021820	2059
HGNC:26091	TRMT12	tRNA methyltransferase 12 homolog	NM_017956	1400
HGNC:25502	TRMT13	tRNA methyltransferase 13 homolog	NM_019083	2062
HGNC:26653	TRMT44	tRNA methyltransferase 44 homolog	NM_152544	2062
HGNC:23790	TRMT61A	tRNA methyltransferase 61A	NM_152307	2059
HGNC:56082	TRMT61A-DT	TRMT61A divergent transcript		1990
HGNC:26070	TRMT61B	tRNA methyltransferase 61B	NM_017910	2059
HGNC:26940	TRMT112	tRNA methyltransferase activator subunit 11-2	NM_016404	
HGNC:44020	TRMT112P1	tRNA methyltransferase subunit 11-2 pseudogene 1		
HGNC:44021	TRMT112P2	tRNA methyltransferase subunit 11-2 pseudogene 2		
HGNC:44022	TRMT112P3	tRNA methyltransferase subunit 11-2 pseudogene 3		
HGNC:44023	TRMT112P4	tRNA methyltransferase subunit 11-2 pseudogene 4		
HGNC:44024	TRMT112P5	tRNA methyltransferase subunit 11-2 pseudogene 5		
HGNC:44025	TRMT112P6	tRNA methyltransferase subunit 11-2 pseudogene 6		
HGNC:44026	TRMT112P7	tRNA methyltransferase subunit 11-2 pseudogene 7		
HGNC:25481	TRMU	tRNA mitochondrial 2-thiouridylase	NM_018006	
HGNC:34887	TRN-ATT1-1	tRNA-Asn (ATT) 1-1		1877
HGNC:50812	TRN-ATT1-2	tRNA-Asn (ATT) 1-2		1877
HGNC:34688	TRN-GTT1-1	tRNA-Asn (anticodon GTT) 1-1		842
HGNC:12324	TRN-GTT2-1	tRNA-Asn (anticodon GTT) 2-1		842
HGNC:34971	TRN-GTT2-2	tRNA-Asn (anticodon GTT) 2-2		842
HGNC:34643	TRN-GTT2-3	tRNA-Asn (anticodon GTT) 2-3		842
HGNC:34595	TRN-GTT2-4	tRNA-Asn (anticodon GTT) 2-4		842
HGNC:34738	TRN-GTT2-5	tRNA-Asn (anticodon GTT) 2-5		842
HGNC:34758	TRN-GTT2-6	tRNA-Asn (anticodon GTT) 2-6		842
HGNC:54714	TRN-GTT2-7	tRNA-Asn (anticodon GTT) 2-7		842
HGNC:54715	TRN-GTT2-8	tRNA-Asn (anticodon GTT) 2-8		842
HGNC:34890	TRN-GTT3-1	tRNA-Asn (anticodon GTT) 3-1		842
HGNC:34689	TRN-GTT3-2	tRNA-Asn (GTT) 3-2		
HGNC:33197	TRN-GTT4-1	tRNA-Asn (anticodon GTT) 4-1		842
HGNC:38582	TRN-GTT5-1	tRNA-Asn (anticodon GTT) 5-1		842
HGNC:33198	TRN-GTT6-1	tRNA-Asn (anticodon GTT) 6-1		842
HGNC:34562	TRN-GTT7-1	tRNA-Asn (anticodon GTT) 7-1		842
HGNC:34618	TRN-GTT8-1	tRNA-Asn (anticodon GTT) 8-1		842
HGNC:34870	TRN-GTT9-1	tRNA-Asn (anticodon GTT) 9-1		842
HGNC:34756	TRN-GTT9-2	tRNA-Asn (anticodon GTT) 9-2		842
HGNC:35092	TRN-GTT10-1	tRNA-Asn (anticodon GTT) 10-1		842
HGNC:34669	TRN-GTT11-1	tRNA-Asn (anticodon GTT) 11-1		842
HGNC:34820	TRN-GTT11-2	tRNA-Asn (anticodon GTT) 11-2		842
HGNC:34924	TRN-GTT12-1	tRNA-Asn (anticodon GTT) 12-1		842
HGNC:34746	TRN-GTT13-1	tRNA-Asn (GTT) 13-1		1877
HGNC:34553	TRN-GTT14-1	tRNA-Asn (GTT) 14-1		
HGNC:34796	TRN-GTT15-1	tRNA-Asn (GTT) 15-1		1877
HGNC:54203	TRN-GTT15-2	tRNA-Asn (GTT) 15-2		1877
HGNC:34628	TRN-GTT16-1	tRNA-Asn (GTT) 16-1		1877
HGNC:34834	TRN-GTT16-2	tRNA-Asn (GTT) 16-2		
HGNC:34639	TRN-GTT16-3	tRNA-Asn (GTT) 16-3		1877
HGNC:34727	TRN-GTT16-4	tRNA-Asn (GTT) 16-4		
HGNC:34906	TRN-GTT16-5	tRNA-Asn (anticodon GTT) 16-5		1681
HGNC:34657	TRN-GTT17-1	tRNA-Asn (GTT) 17-1		1877
HGNC:50799	TRN-GTT18-1	tRNA-Asn (GTT) 18-1		1877
HGNC:34949	TRN-GTT19-1	tRNA-Asn (GTT) 19-1		
HGNC:54205	TRN-GTT19-2	tRNA-Asn (GTT) 19-2		1877
HGNC:34829	TRN-GTT20-1	tRNA-Asn (GTT) 20-1		1877
HGNC:38584	TRN-GTT21-1	tRNA-Asn (anticodon GTT) 21-1		1681
HGNC:35111	TRN-GTT22-1	tRNA-Asn (anticodon GTT) 22-1	NG_008592	1681
HGNC:35064	TRN-GTT23-1	tRNA-Asn (anticodon GTT) 23-1	NG_008548	1681
HGNC:54716	TRN-GTT24-1	tRNA-Asn (anticodon GTT) 24-1		842
HGNC:54717	TRN-GTT25-1	tRNA-Asn (anticodon GTT) 25-1		842
HGNC:54718	TRN-GTT26-1	tRNA-Asn (anticodon GTT) 26-1		842
HGNC:54719	TRN-GTT27-1	tRNA-Asn (anticodon GTT) 27-1		842
HGNC:34804	TRNAC17	transfer RNA cysteine 17 (anticodon GCA)		
HGNC:12267	TRNAE2	transfer RNA glutamic acid 2 (anticodon UUC)		
HGNC:12272	TRNAG1	transfer RNA glycine1 (anticodon CCC)		
HGNC:34709	TRNAG14	transfer RNA glycine 14 (anticodon CCC)		
HGNC:34743	TRNAI10	transfer RNA isoleucine 10 (anticodon GAU)		
HGNC:34837	TRNAI14	transfer RNA isoleucine 14 (anticodon GAU)		
HGNC:34872	TRNAI16	transfer RNA isoleucine 16 (anticodon GAU)		
HGNC:34899	TRNAI19	transfer RNA isoleucine 19 (anticodon GAU)		
HGNC:35002	TRNAI27	transfer RNA isoleucine 27 (anticodon GAU)		
HGNC:34636	TRNAK10	transfer RNA lysine 10 (anticodon CUU)		
HGNC:34843	TRNAK25	transfer RNA lysine 25 (anticodon UUU)		
HGNC:34844	TRNAL25	transfer RNA leucine 25 (anticodon CAA)		
HGNC:12317	TRNAL47P	transfer RNA leucine 47 (anticodon AAG) pseudogene		
HGNC:12323	TRNAMI2	symbol withdrawn, see [HGNC:12318](/data/gene-symbol-report/#!/hgnc_id/HGNC:12318)		
HGNC:34586	TRNAN6	transfer RNA asparagine 6 (anticodon GUU)		
HGNC:34968	TRNAN31	transfer RNA asparagine 31 (anticodon GUU)		
HGNC:34972	TRNAN33	transfer RNA asparagine 33 (anticodon GUU)		
HGNC:34565	TRNAQ4	transfer RNA glutamine 4 (anticodon CUG)		
HGNC:34672	TRNAR13	transfer RNA arginine 13 (anticodon CCG)		
HGNC:30813	TRNAU1AP	tRNA selenocysteine 1 associated protein 1	NM_017846	725
HGNC:34582	TRNAV13	symbol withdrawn, see [HGNC:35098](/data/gene-symbol-report/#!/hgnc_id/HGNC:35098)		
HGNC:12356	TRNAVP1	transfer RNA valine (CAC) pseudogene 1		
HGNC:12357	TRNAVP2	transfer RNA valine pseudogene 2		
HGNC:12358	TRNAVP3	transfer RNA valine pseudogene 3		
HGNC:12359	TRNAVP4	transfer RNA valine (anticodon AAC) pseudogene 4		
HGNC:12325	TRNL	transfer RNA asparagine-like		
HGNC:34348	TRNP1	TMF1 regulated nuclear protein 1	NM_001013642	
HGNC:17341	TRNT1	tRNA nucleotidyl transferase 1		
HGNC:12326	TRO	trophinin	NM_016157	1835|1136
HGNC:12327	TROAP	trophinin associated protein	NM_005480	
HGNC:55453	TROAP-AS1	TROAP and PRPH antisense RNA 1	NR_120449	1987
HGNC:12328	TROB1	symbol withdrawn, see [HGNC:11979](/data/gene-symbol-report/#!/hgnc_id/HGNC:11979)		
HGNC:12329	TROB2	symbol withdrawn, see [HGNC:11980](/data/gene-symbol-report/#!/hgnc_id/HGNC:11980)		
HGNC:34579	TRP-AGG1-1	tRNA-Pro (anticodon AGG) 1-1		842
HGNC:34578	TRP-AGG2-1	tRNA-Pro (anticodon AGG) 2-1		842
HGNC:34786	TRP-AGG2-2	tRNA-Pro (anticodon AGG) 2-2		842
HGNC:34840	TRP-AGG2-3	tRNA-Pro (anticodon AGG) 2-3		842
HGNC:34631	TRP-AGG2-4	tRNA-Pro (anticodon AGG) 2-4		842
HGNC:12330	TRP-AGG2-5	tRNA-Pro (anticodon AGG) 2-5		842
HGNC:12331	TRP-AGG2-6	tRNA-Pro (anticodon AGG) 2-6		842
HGNC:34698	TRP-AGG2-7	tRNA-Pro (anticodon AGG) 2-7		842
HGNC:34862	TRP-AGG2-8	tRNA-Pro (anticodon AGG) 2-8		842
HGNC:34929	TRP-AGG3-1	tRNA-Pro (AGG) 3-1		1877
HGNC:35107	TRP-AGG4-1	tRNA-Pro (anticodon AGG) 4-1	NG_008588	1681
HGNC:35055	TRP-AGG5-1	tRNA-Pro (anticodon AGG) 5-1		
HGNC:35049	TRP-AGG6-1	tRNA-Pro (anticodon AGG) 6-1		1681
HGNC:34774	TRP-CGG1-1	tRNA-Pro (anticodon CGG) 1-1		842
HGNC:34784	TRP-CGG1-2	tRNA-Pro (anticodon CGG) 1-2		842
HGNC:34686	TRP-CGG1-3	tRNA-Pro (anticodon CGG) 1-3		842
HGNC:34734	TRP-CGG2-1	tRNA-Pro (anticodon CGG) 2-1		842
HGNC:35026	TRP-GGG1-1	tRNA-Pro (GGG) 1-1		1877
HGNC:34852	TRP-TGG1-1	tRNA-Pro (anticodon TGG) 1-1		842
HGNC:34787	TRP-TGG2-1	tRNA-Pro (anticodon TGG) 2-1		842
HGNC:12332	TRP-TGG3-1	tRNA-Pro (anticodon TGG) 3-1		842
HGNC:34648	TRP-TGG3-2	tRNA-Pro (anticodon TGG) 3-2		842
HGNC:34903	TRP-TGG3-3	tRNA-Pro (anticodon TGG) 3-3		842
HGNC:34956	TRP-TGG3-4	tRNA-Pro (anticodon TGG) 3-4		842
HGNC:34847	TRP-TGG3-5	tRNA-Pro (anticodon TGG) 3-5		842
HGNC:35056	TRP-TGG4-1	tRNA-Pro (anticodon TGG) 4-1	NG_008541	1681
HGNC:35090	TRP-TGG5-1	tRNA-Pro (anticodon TGG) 5-1	NG_008573	1681
HGNC:497	TRPA1	transient receptor potential cation channel subfamily A member 1	NM_007332	403|249
HGNC:12333	TRPC1	transient receptor potential cation channel subfamily C member 1	NM_003304	403|249
HGNC:12334	TRPC2	transient receptor potential cation channel subfamily C member 2 (pseudogene)	NR_002720	249
HGNC:12335	TRPC3	transient receptor potential cation channel subfamily C member 3	NM_003305	249|403
HGNC:12336	TRPC4	transient receptor potential cation channel subfamily C member 4	NM_003306	403|249
HGNC:16181	TRPC4AP	transient receptor potential cation channel subfamily C member 4 associated protein	NM_015638	1492|694
HGNC:12337	TRPC5	transient receptor potential cation channel subfamily C member 5	NM_012471	694|249|403
HGNC:40593	TRPC5OS	TRPC5 opposite strand	NM_001195576	
HGNC:12338	TRPC6	transient receptor potential cation channel subfamily C member 6	NM_004621	403|1691|249
HGNC:23270	TRPC6P1	TRPC6 pseudogene 1	NG_005687	716
HGNC:55943	TRPC6P2	TRPC6 pseudogene 2		
HGNC:55944	TRPC6P3	TRPC6 pseudogene 3		
HGNC:55945	TRPC6P4	TRPC6 pseudogene 4		
HGNC:55946	TRPC6P5	TRPC6 pseudogene 5		
HGNC:55947	TRPC6P6	TRPC6 pseudogene 6		
HGNC:55948	TRPC6P7	TRPC6 pseudogene 7		
HGNC:55949	TRPC6P8	TRPC6 pseudogene 8		
HGNC:55950	TRPC6P9	TRPC6 pseudogene 9		
HGNC:55951	TRPC6P10	TRPC6 pseudogene 10		
HGNC:20754	TRPC7	transient receptor potential cation channel subfamily C member 7	NM_020389	403|249
HGNC:40936	TRPC7-AS1	TRPC7 antisense RNA 1	NR_046708	1987
HGNC:40937	TRPC7-AS2	TRPC7 antisense RNA 2	NR_133682	1987
HGNC:7146	TRPM1	transient receptor potential cation channel subfamily M member 1	NM_002420	1691|249
HGNC:12339	TRPM2	transient receptor potential cation channel subfamily M member 2	NM_003307	667|249
HGNC:50758	TRPM2-AS	TRPM2 antisense RNA	NR_109964	1987
HGNC:17992	TRPM3	transient receptor potential cation channel subfamily M member 3	NM_206945	249|1691
HGNC:17993	TRPM4	transient receptor potential cation channel subfamily M member 4	NM_017636	249
HGNC:14323	TRPM5	transient receptor potential cation channel subfamily M member 5	NM_014555	249
HGNC:17995	TRPM6	transient receptor potential cation channel subfamily M member 6	NM_017662	249
HGNC:17994	TRPM7	transient receptor potential cation channel subfamily M member 7	NM_017672	249
HGNC:17961	TRPM8	transient receptor potential cation channel subfamily M member 8	NM_024080	249
HGNC:12340	TRPS1	transcriptional repressor GATA binding 1	NM_014112	82|28
HGNC:56224	TRPS1-AS1	TRPS1 antisense RNA 1		1987
HGNC:20316	TRPT1	tRNA phosphotransferase 1	NM_031472	
HGNC:12716	TRPV1	transient receptor potential cation channel subfamily V member 1	NM_018727	403|249
HGNC:18082	TRPV2	transient receptor potential cation channel subfamily V member 2	NM_016113	249|403
HGNC:18084	TRPV3	transient receptor potential cation channel subfamily V member 3	NM_145068	249|403
HGNC:18083	TRPV4	transient receptor potential cation channel subfamily V member 4	NM_021625	403|249
